#x (SS)	#y (QS)	#z (QQ)	#c (HS)	#T (K)
0.000706	0.183194	0.816099	0.907696	591.9
0.000705	0.182989	0.816306	0.907800	592.0
0.000704	0.182784	0.816512	0.907904	592.1
0.000703	0.182580	0.816718	0.908008	592.2
0.000701	0.182375	0.816923	0.908111	592.3
0.000700	0.182171	0.817129	0.908214	592.4
0.000699	0.181968	0.817334	0.908317	592.5
0.000698	0.181764	0.817539	0.908421	592.6
0.000696	0.181561	0.817743	0.908523	592.7
0.000695	0.181357	0.817948	0.908626	592.8
0.000694	0.181155	0.818152	0.908729	592.9
0.000692	0.180952	0.818356	0.908832	593.0
0.000691	0.180749	0.818559	0.908934	593.1
0.000690	0.180547	0.818763	0.909036	593.2
0.000689	0.180345	0.818966	0.909139	593.3
0.000688	0.180144	0.819169	0.909241	593.4
0.000686	0.179942	0.819371	0.909343	593.5
0.000685	0.179741	0.819574	0.909444	593.6
0.000684	0.179540	0.819776	0.909546	593.7
0.000683	0.179340	0.819978	0.909648	593.8
0.000681	0.179139	0.820180	0.909749	593.9
0.000680	0.178939	0.820381	0.909850	594.0
0.000679	0.178739	0.820582	0.909952	594.1
0.000678	0.178539	0.820783	0.910053	594.2
0.000676	0.178340	0.820984	0.910154	594.3
0.000675	0.178140	0.821184	0.910255	594.4
0.000674	0.177941	0.821385	0.910355	594.5
0.000673	0.177743	0.821584	0.910456	594.6
0.000672	0.177544	0.821784	0.910556	594.7
0.000670	0.177346	0.821984	0.910657	594.8
0.000669	0.177148	0.822183	0.910757	594.9
0.000668	0.176950	0.822382	0.910857	595.0
0.000667	0.176752	0.822581	0.910957	595.1
0.000666	0.176555	0.822779	0.911057	595.2
0.000664	0.176358	0.822977	0.911157	595.3
0.000663	0.176161	0.823176	0.911256	595.4
0.000662	0.175965	0.823373	0.911356	595.5
0.000661	0.175768	0.823571	0.911455	595.6
0.000660	0.175572	0.823768	0.911554	595.7
0.000658	0.175376	0.823965	0.911653	595.8
0.000657	0.175181	0.824162	0.911752	595.9
0.000656	0.174985	0.824359	0.911851	596.0
0.000655	0.174790	0.824555	0.911950	596.1
0.000654	0.174595	0.824751	0.912049	596.2
0.000653	0.174400	0.824947	0.912147	596.3
0.000651	0.174206	0.825143	0.912246	596.4
0.000650	0.174012	0.825338	0.912344	596.5
0.000649	0.173818	0.825533	0.912442	596.6
0.000648	0.173624	0.825728	0.912540	596.7
0.000647	0.173430	0.825923	0.912638	596.8
0.000646	0.173237	0.826117	0.912736	596.9
0.000644	0.173044	0.826312	0.912834	597.0
0.000643	0.172851	0.826506	0.912931	597.1
0.000642	0.172659	0.826699	0.913029	597.2
0.000641	0.172466	0.826893	0.913126	597.3
0.000640	0.172274	0.827086	0.913223	597.4
0.000639	0.172082	0.827279	0.913320	597.5
0.000638	0.171891	0.827472	0.913417	597.6
0.000636	0.171699	0.827664	0.913514	597.7
0.000635	0.171508	0.827857	0.913611	597.8
0.000634	0.171317	0.828049	0.913707	597.9
0.000633	0.171126	0.828241	0.913804	598.0
0.000632	0.170936	0.828432	0.913900	598.1
0.000631	0.170745	0.828624	0.913996	598.2
0.000630	0.170555	0.828815	0.914093	598.3
0.000629	0.170366	0.829006	0.914189	598.4
0.000627	0.170176	0.829197	0.914285	598.5
0.000626	0.169987	0.829387	0.914380	598.6
0.000625	0.169798	0.829577	0.914476	598.7
0.000624	0.169609	0.829767	0.914572	598.8
0.000623	0.169420	0.829957	0.914667	598.9
0.000622	0.169232	0.830147	0.914762	599.0
0.000621	0.169043	0.830336	0.914858	599.1
0.000620	0.168855	0.830525	0.914953	599.2
0.000619	0.168668	0.830714	0.915048	599.3
0.000617	0.168480	0.830902	0.915142	599.4
0.000616	0.168293	0.831091	0.915237	599.5
0.000615	0.168106	0.831279	0.915332	599.6
0.000614	0.167919	0.831467	0.915426	599.7
0.000613	0.167732	0.831654	0.915521	599.8
0.000612	0.167546	0.831842	0.915615	599.9
0.000611	0.167360	0.832029	0.915709	600.0
0.000610	0.167174	0.832216	0.915803	600.1
0.000609	0.166988	0.832403	0.915897	600.2
0.000608	0.166803	0.832589	0.915991	600.3
0.000607	0.166618	0.832776	0.916085	600.4
0.000605	0.166433	0.832962	0.916178	600.5
0.000604	0.166248	0.833148	0.916272	600.6
0.000603	0.166063	0.833333	0.916365	600.7
0.000602	0.165879	0.833519	0.916458	600.8
0.000601	0.165695	0.833704	0.916551	600.9
0.000600	0.165511	0.833889	0.916644	601.0
0.000599	0.165327	0.834074	0.916737	601.1
0.000598	0.165144	0.834258	0.916830	601.2
0.000597	0.164961	0.834442	0.916923	601.3
0.000596	0.164778	0.834626	0.917015	601.4
0.000595	0.164595	0.834810	0.917108	601.5
0.000594	0.164412	0.834994	0.917200	601.6
0.000593	0.164230	0.835177	0.917292	601.7
0.000592	0.164048	0.835360	0.917384	601.8
0.000591	0.163866	0.835543	0.917476	601.9
0.000590	0.163684	0.835726	0.917568	602.0
0.000589	0.163503	0.835909	0.917660	602.1
0.000587	0.163322	0.836091	0.917752	602.2
0.000586	0.163141	0.836273	0.917843	602.3
0.000585	0.162960	0.836455	0.917935	602.4
0.000584	0.162779	0.836636	0.918026	602.5
0.000583	0.162599	0.836818	0.918117	602.6
0.000582	0.162419	0.836999	0.918208	602.7
0.000581	0.162239	0.837180	0.918299	602.8
0.000580	0.162060	0.837360	0.918390	602.9
0.000579	0.161880	0.837541	0.918481	603.0
0.000578	0.161701	0.837721	0.918571	603.1
0.000577	0.161522	0.837901	0.918662	603.2
0.000576	0.161343	0.838081	0.918752	603.3
0.000575	0.161164	0.838260	0.918843	603.4
0.000574	0.160986	0.838440	0.918933	603.5
0.000573	0.160808	0.838619	0.919023	603.6
0.000572	0.160630	0.838798	0.919113	603.7
0.000571	0.160452	0.838977	0.919203	603.8
0.000570	0.160275	0.839155	0.919292	603.9
0.000569	0.160098	0.839333	0.919382	604.0
0.000568	0.159921	0.839511	0.919472	604.1
0.000567	0.159744	0.839689	0.919561	604.2
0.000566	0.159567	0.839867	0.919650	604.3
0.000565	0.159391	0.840044	0.919740	604.4
0.000564	0.159215	0.840221	0.919829	604.5
0.000563	0.159039	0.840398	0.919918	604.6
0.000562	0.158863	0.840575	0.920006	604.7
0.000561	0.158687	0.840752	0.920095	604.8
0.000560	0.158512	0.840928	0.920184	604.9
0.000559	0.158337	0.841104	0.920272	605.0
0.000558	0.158162	0.841280	0.920361	605.1
0.000557	0.157987	0.841456	0.920449	605.2
0.000556	0.157813	0.841631	0.920537	605.3
0.000555	0.157639	0.841806	0.920625	605.4
0.000554	0.157465	0.841981	0.920713	605.5
0.000553	0.157291	0.842156	0.920801	605.6
0.000552	0.157117	0.842331	0.920889	605.7
0.000551	0.156944	0.842505	0.920977	605.8
0.000550	0.156771	0.842679	0.921064	605.9
0.000549	0.156598	0.842853	0.921152	606.0
0.000548	0.156425	0.843027	0.921239	606.1
0.000547	0.156252	0.843200	0.921326	606.2
0.000546	0.156080	0.843374	0.921414	606.3
0.000545	0.155908	0.843547	0.921501	606.4
0.000545	0.155736	0.843719	0.921587	606.5
0.000544	0.155564	0.843892	0.921674	606.6
0.000543	0.155393	0.844065	0.921761	606.7
0.000542	0.155222	0.844237	0.921848	606.8
0.000541	0.155050	0.844409	0.921934	606.9
0.000540	0.154880	0.844581	0.922020	607.0
0.000539	0.154709	0.844752	0.922107	607.1
0.000538	0.154539	0.844924	0.922193	607.2
0.000537	0.154368	0.845095	0.922279	607.3
0.000536	0.154198	0.845266	0.922365	607.4
0.000535	0.154028	0.845436	0.922451	607.5
0.000534	0.153859	0.845607	0.922536	607.6
0.000533	0.153689	0.845777	0.922622	607.7
0.000532	0.153520	0.845947	0.922708	607.8
0.000531	0.153351	0.846117	0.922793	607.9
0.000530	0.153183	0.846287	0.922878	608.0
0.000529	0.153014	0.846457	0.922964	608.1
0.000529	0.152846	0.846626	0.923049	608.2
0.000528	0.152677	0.846795	0.923134	608.3
0.000527	0.152509	0.846964	0.923219	608.4
0.000526	0.152342	0.847132	0.923303	608.5
0.000525	0.152174	0.847301	0.923388	608.6
0.000524	0.152007	0.847469	0.923473	608.7
0.000523	0.151840	0.847637	0.923557	608.8
0.000522	0.151673	0.847805	0.923641	608.9
0.000521	0.151506	0.847973	0.923726	609.0
0.000520	0.151340	0.848140	0.923810	609.1
0.000519	0.151173	0.848307	0.923894	609.2
0.000518	0.151007	0.848474	0.923978	609.3
0.000518	0.150841	0.848641	0.924062	609.4
0.000517	0.150676	0.848808	0.924146	609.5
0.000516	0.150510	0.848974	0.924229	609.6
0.000515	0.150345	0.849140	0.924313	609.7
0.000514	0.150180	0.849306	0.924396	609.8
0.000513	0.150015	0.849472	0.924479	609.9
0.000512	0.149850	0.849638	0.924563	610.0
0.000511	0.149686	0.849803	0.924646	610.1
0.000510	0.149522	0.849968	0.924729	610.2
0.000509	0.149357	0.850133	0.924812	610.3
0.000509	0.149194	0.850298	0.924895	610.4
0.000508	0.149030	0.850462	0.924977	610.5
0.000507	0.148867	0.850627	0.925060	610.6
0.000506	0.148703	0.850791	0.925142	610.7
0.000505	0.148540	0.850955	0.925225	610.8
0.000504	0.148377	0.851118	0.925307	610.9
0.000503	0.148215	0.851282	0.925389	611.0
0.000502	0.148052	0.851445	0.925471	611.1
0.000502	0.147890	0.851608	0.925553	611.2
0.000501	0.147728	0.851771	0.925635	611.3
0.000500	0.147566	0.851934	0.925717	611.4
0.000499	0.147404	0.852097	0.925799	611.5
0.000498	0.147243	0.852259	0.925880	611.6
0.000497	0.147082	0.852421	0.925962	611.7
0.000496	0.146921	0.852583	0.926043	611.8
0.000495	0.146760	0.852745	0.926125	611.9
0.000495	0.146599	0.852906	0.926206	612.0
0.000494	0.146439	0.853068	0.926287	612.1
0.000493	0.146278	0.853229	0.926368	612.2
0.000492	0.146118	0.853390	0.926449	612.3
0.000491	0.145958	0.853550	0.926530	612.4
0.000490	0.145799	0.853711	0.926610	612.5
0.000490	0.145639	0.853871	0.926691	612.6
0.000489	0.145480	0.854031	0.926771	612.7
0.000488	0.145321	0.854191	0.926852	612.8
0.000487	0.145162	0.854351	0.926932	612.9
0.000486	0.145003	0.854511	0.927012	613.0
0.000485	0.144845	0.854670	0.927092	613.1
0.000484	0.144686	0.854829	0.927172	613.2
0.000484	0.144528	0.854988	0.927252	613.3
0.000483	0.144370	0.855147	0.927332	613.4
0.000482	0.144213	0.855305	0.927412	613.5
0.000481	0.144055	0.855464	0.927491	613.6
0.000480	0.143898	0.855622	0.927571	613.7
0.000479	0.143741	0.855780	0.927650	613.8
0.000479	0.143584	0.855938	0.927730	613.9
0.000478	0.143427	0.856095	0.927809	614.0
0.000477	0.143270	0.856253	0.927888	614.1
0.000476	0.143114	0.856410	0.927967	614.2
0.000475	0.142958	0.856567	0.928046	614.3
0.000474	0.142802	0.856724	0.928125	614.4
0.000474	0.142646	0.856880	0.928203	614.5
0.000473	0.142491	0.857037	0.928282	614.6
0.000472	0.142335	0.857193	0.928360	614.7
0.000471	0.142180	0.857349	0.928439	614.8
0.000470	0.142025	0.857505	0.928517	614.9
0.000470	0.141870	0.857660	0.928595	615.0
0.000469	0.141715	0.857816	0.928673	615.1
0.000468	0.141561	0.857971	0.928752	615.2
0.000467	0.141407	0.858126	0.928829	615.3
0.000466	0.141253	0.858281	0.928907	615.4
0.000466	0.141099	0.858436	0.928985	615.5
0.000465	0.140945	0.858590	0.929063	615.6
0.000464	0.140792	0.858744	0.929140	615.7
0.000463	0.140638	0.858899	0.929218	615.8
0.000462	0.140485	0.859052	0.929295	615.9
0.000462	0.140332	0.859206	0.929372	616.0
0.000461	0.140180	0.859360	0.929449	616.1
0.000460	0.140027	0.859513	0.929527	616.2
0.000459	0.139875	0.859666	0.929604	616.3
0.000458	0.139722	0.859819	0.929680	616.4
0.000458	0.139570	0.859972	0.929757	616.5
0.000457	0.139419	0.860125	0.929834	616.6
0.000456	0.139267	0.860277	0.929910	616.7
0.000455	0.139116	0.860429	0.929987	616.8
0.000454	0.138964	0.860581	0.930063	616.9
0.000454	0.138813	0.860733	0.930140	617.0
0.000453	0.138662	0.860885	0.930216	617.1
0.000452	0.138512	0.861036	0.930292	617.2
0.000451	0.138361	0.861187	0.930368	617.3
0.000451	0.138211	0.861338	0.930444	617.4
0.000450	0.138061	0.861489	0.930520	617.5
0.000449	0.137911	0.861640	0.930596	617.6
0.000448	0.137761	0.861791	0.930671	617.7
0.000447	0.137612	0.861941	0.930747	617.8
0.000447	0.137462	0.862091	0.930822	617.9
0.000446	0.137313	0.862241	0.930898	618.0
0.000445	0.137164	0.862391	0.930973	618.1
0.000444	0.137015	0.862540	0.931048	618.2
0.000444	0.136866	0.862690	0.931123	618.3
0.000443	0.136718	0.862839	0.931198	618.4
0.000442	0.136570	0.862988	0.931273	618.5
0.000441	0.136422	0.863137	0.931348	618.6
0.000441	0.136274	0.863286	0.931423	618.7
0.000440	0.136126	0.863434	0.931497	618.8
0.000439	0.135978	0.863582	0.931572	618.9
0.000438	0.135831	0.863731	0.931646	619.0
0.000438	0.135684	0.863879	0.931720	619.1
0.000437	0.135537	0.864026	0.931795	619.2
0.000436	0.135390	0.864174	0.931869	619.3
0.000435	0.135243	0.864321	0.931943	619.4
0.000435	0.135097	0.864468	0.932017	619.5
0.000434	0.134951	0.864615	0.932091	619.6
0.000433	0.134805	0.864762	0.932165	619.7
0.000432	0.134659	0.864909	0.932238	619.8
0.000432	0.134513	0.865055	0.932312	619.9
0.000431	0.134367	0.865202	0.932385	620.0
0.000430	0.134222	0.865348	0.932459	620.1
0.000429	0.134077	0.865494	0.932532	620.2
0.000429	0.133932	0.865640	0.932605	620.3
0.000428	0.133787	0.865785	0.932679	620.4
0.000427	0.133642	0.865930	0.932752	620.5
0.000427	0.133498	0.866076	0.932825	620.6
0.000426	0.133353	0.866221	0.932897	620.7
0.000425	0.133209	0.866366	0.932970	620.8
0.000424	0.133065	0.866510	0.933043	620.9
0.000424	0.132922	0.866655	0.933116	621.0
0.000423	0.132778	0.866799	0.933188	621.1
0.000422	0.132635	0.866943	0.933260	621.2
0.000421	0.132491	0.867087	0.933333	621.3
0.000421	0.132348	0.867231	0.933405	621.4
0.000420	0.132205	0.867375	0.933477	621.5
0.000419	0.132063	0.867518	0.933549	621.6
0.000419	0.131920	0.867661	0.933621	621.7
0.000418	0.131778	0.867804	0.933693	621.8
0.000417	0.131636	0.867947	0.933765	621.9
0.000416	0.131494	0.868090	0.933837	622.0
0.000416	0.131352	0.868232	0.933908	622.1
0.000415	0.131210	0.868375	0.933980	622.2
0.000414	0.131069	0.868517	0.934051	622.3
0.000414	0.130927	0.868659	0.934123	622.4
0.000413	0.130786	0.868801	0.934194	622.5
0.000412	0.130645	0.868942	0.934265	622.6
0.000412	0.130504	0.869084	0.934336	622.7
0.000411	0.130364	0.869225	0.934407	622.8
0.000410	0.130223	0.869366	0.934478	622.9
0.000409	0.130083	0.869507	0.934549	623.0
0.000409	0.129943	0.869648	0.934620	623.1
0.000408	0.129803	0.869789	0.934690	623.2
0.000407	0.129663	0.869929	0.934761	623.3
0.000407	0.129524	0.870069	0.934831	623.4
0.000406	0.129384	0.870209	0.934902	623.5
0.000405	0.129245	0.870349	0.934972	623.6
0.000405	0.129106	0.870489	0.935042	623.7
0.000404	0.128967	0.870629	0.935112	623.8
0.000403	0.128829	0.870768	0.935182	623.9
0.000403	0.128690	0.870907	0.935252	624.0
0.000402	0.128552	0.871046	0.935322	624.1
0.000401	0.128414	0.871185	0.935392	624.2
0.000401	0.128276	0.871324	0.935462	624.3
0.000400	0.128138	0.871462	0.935531	624.4
0.000399	0.128000	0.871601	0.935601	624.5
0.000399	0.127862	0.871739	0.935670	624.6
0.000398	0.127725	0.871877	0.935740	624.7
0.000397	0.127588	0.872015	0.935809	624.8
0.000397	0.127451	0.872153	0.935878	624.9
0.000396	0.127314	0.872290	0.935947	625.0
0.000395	0.127177	0.872427	0.936016	625.1
0.000395	0.127041	0.872565	0.936085	625.2
0.000394	0.126905	0.872702	0.936154	625.3
0.000393	0.126768	0.872838	0.936223	625.4
0.000393	0.126632	0.872975	0.936291	625.5
0.000392	0.126497	0.873112	0.936360	625.6
0.000391	0.126361	0.873248	0.936428	625.7
0.000391	0.126225	0.873384	0.936497	625.8
0.000390	0.126090	0.873520	0.936565	625.9
0.000389	0.125955	0.873656	0.936633	626.0
0.000389	0.125820	0.873791	0.936701	626.1
0.000388	0.125685	0.873927	0.936769	626.2
0.000387	0.125551	0.874062	0.936837	626.3
0.000387	0.125416	0.874197	0.936905	626.4
0.000386	0.125282	0.874332	0.936973	626.5
0.000385	0.125148	0.874467	0.937041	626.6
0.000385	0.125014	0.874602	0.937109	626.7
0.000384	0.124880	0.874736	0.937176	626.8
0.000383	0.124746	0.874871	0.937244	626.9
0.000383	0.124613	0.875005	0.937311	627.0
0.000382	0.124479	0.875139	0.937378	627.1
0.000381	0.124346	0.875272	0.937446	627.2
0.000381	0.124213	0.875406	0.937513	627.3
0.000380	0.124080	0.875540	0.937580	627.4
0.000380	0.123948	0.875673	0.937647	627.5
0.000379	0.123815	0.875806	0.937714	627.6
0.000378	0.123683	0.875939	0.937780	627.7
0.000378	0.123551	0.876072	0.937847	627.8
0.000377	0.123419	0.876204	0.937914	627.9
0.000376	0.123287	0.876337	0.937980	628.0
0.000376	0.123155	0.876469	0.938047	628.1
0.000375	0.123023	0.876601	0.938113	628.2
0.000374	0.122892	0.876733	0.938179	628.3
0.000374	0.122761	0.876865	0.938246	628.4
0.000373	0.122630	0.876997	0.938312	628.5
0.000373	0.122499	0.877128	0.938378	628.6
0.000372	0.122368	0.877260	0.938444	628.7
0.000371	0.122238	0.877391	0.938510	628.8
0.000371	0.122107	0.877522	0.938576	628.9
0.000370	0.121977	0.877653	0.938641	629.0
0.000369	0.121847	0.877784	0.938707	629.1
0.000369	0.121717	0.877914	0.938773	629.2
0.000368	0.121587	0.878044	0.938838	629.3
0.000368	0.121458	0.878175	0.938904	629.4
0.000367	0.121328	0.878305	0.938969	629.5
0.000366	0.121199	0.878435	0.939034	629.6
0.000366	0.121070	0.878564	0.939099	629.7
0.000365	0.120941	0.878694	0.939164	629.8
0.000365	0.120812	0.878823	0.939229	629.9
0.000364	0.120684	0.878952	0.939294	630.0
0.000363	0.120555	0.879082	0.939359	630.1
0.000363	0.120427	0.879211	0.939424	630.2
0.000362	0.120299	0.879339	0.939489	630.3
0.000362	0.120171	0.879468	0.939553	630.4
0.000361	0.120043	0.879596	0.939618	630.5
0.000360	0.119915	0.879725	0.939682	630.6
0.000360	0.119788	0.879853	0.939747	630.7
0.000359	0.119660	0.879981	0.939811	630.8
0.000359	0.119533	0.880109	0.939875	630.9
0.000358	0.119406	0.880236	0.939939	631.0
0.000357	0.119279	0.880364	0.940003	631.1
0.000357	0.119152	0.880491	0.940067	631.2
0.000356	0.119026	0.880618	0.940131	631.3
0.000356	0.118899	0.880745	0.940195	631.4
0.000355	0.118773	0.880872	0.940259	631.5
0.000354	0.118647	0.880999	0.940322	631.6
0.000354	0.118521	0.881125	0.940386	631.7
0.000353	0.118395	0.881252	0.940449	631.8
0.000353	0.118269	0.881378	0.940513	631.9
0.000352	0.118144	0.881504	0.940576	632.0
0.000351	0.118019	0.881630	0.940639	632.1
0.000351	0.117893	0.881756	0.940702	632.2
0.000350	0.117768	0.881881	0.940766	632.3
0.000350	0.117644	0.882007	0.940829	632.4
0.000349	0.117519	0.882132	0.940892	632.5
0.000349	0.117394	0.882257	0.940954	632.6
0.000348	0.117270	0.882382	0.941017	632.7
0.000347	0.117146	0.882507	0.941080	632.8
0.000347	0.117021	0.882632	0.941143	632.9
0.000346	0.116897	0.882756	0.941205	633.0
0.000346	0.116774	0.882881	0.941268	633.1
0.000345	0.116650	0.883005	0.941330	633.2
0.000344	0.116527	0.883129	0.941392	633.3
0.000344	0.116403	0.883253	0.941455	633.4
0.000343	0.116280	0.883377	0.941517	633.5
0.000343	0.116157	0.883500	0.941579	633.6
0.000342	0.116034	0.883624	0.941641	633.7
0.000342	0.115911	0.883747	0.941703	633.8
0.000341	0.115789	0.883870	0.941765	633.9
0.000341	0.115666	0.883993	0.941826	634.0
0.000340	0.115544	0.884116	0.941888	634.1
0.000339	0.115422	0.884239	0.941950	634.2
0.000339	0.115300	0.884361	0.942011	634.3
0.000338	0.115178	0.884484	0.942073	634.4
0.000338	0.115056	0.884606	0.942134	634.5
0.000337	0.114935	0.884728	0.942195	634.6
0.000337	0.114813	0.884850	0.942257	634.7
0.000336	0.114692	0.884972	0.942318	634.8
0.000335	0.114571	0.885093	0.942379	634.9
0.000335	0.114450	0.885215	0.942440	635.0
0.000334	0.114329	0.885336	0.942501	635.1
0.000334	0.114209	0.885457	0.942562	635.2
0.000333	0.114088	0.885578	0.942623	635.3
0.000333	0.113968	0.885699	0.942683	635.4
0.000332	0.113848	0.885820	0.942744	635.5
0.000332	0.113728	0.885941	0.942805	635.6
0.000331	0.113608	0.886061	0.942865	635.7
0.000331	0.113488	0.886181	0.942925	635.8
0.000330	0.113368	0.886302	0.942986	635.9
0.000329	0.113249	0.886422	0.943046	636.0
0.000329	0.113130	0.886541	0.943106	636.1
0.000328	0.113011	0.886661	0.943166	636.2
0.000328	0.112892	0.886781	0.943226	636.3
0.000327	0.112773	0.886900	0.943286	636.4
0.000327	0.112654	0.887019	0.943346	636.5
0.000326	0.112535	0.887138	0.943406	636.6
0.000326	0.112417	0.887257	0.943466	636.7
0.000325	0.112299	0.887376	0.943526	636.8
0.000325	0.112181	0.887495	0.943585	636.9
0.000324	0.112063	0.887613	0.943645	637.0
0.000324	0.111945	0.887732	0.943704	637.1
0.000323	0.111827	0.887850	0.943764	637.2
0.000322	0.111709	0.887968	0.943823	637.3
0.000322	0.111592	0.888086	0.943882	637.4
0.000321	0.111475	0.888204	0.943941	637.5
0.000321	0.111358	0.888321	0.944000	637.6
0.000320	0.111241	0.888439	0.944059	637.7
0.000320	0.111124	0.888556	0.944118	637.8
0.000319	0.111007	0.888674	0.944177	637.9
0.000319	0.110891	0.888791	0.944236	638.0
0.000318	0.110774	0.888908	0.944295	638.1
0.000318	0.110658	0.889024	0.944353	638.2
0.000317	0.110542	0.889141	0.944412	638.3
0.000317	0.110426	0.889257	0.944470	638.4
0.000316	0.110310	0.889374	0.944529	638.5
0.000316	0.110194	0.889490	0.944587	638.6
0.000315	0.110079	0.889606	0.944645	638.7
0.000315	0.109963	0.889722	0.944704	638.8
0.000314	0.109848	0.889838	0.944762	638.9
0.000314	0.109733	0.889953	0.944820	639.0
0.000313	0.109618	0.890069	0.944878	639.1
0.000313	0.109503	0.890184	0.944936	639.2
0.000312	0.109388	0.890299	0.944994	639.3
0.000312	0.109274	0.890415	0.945051	639.4
0.000311	0.109160	0.890529	0.945109	639.5
0.000311	0.109045	0.890644	0.945167	639.6
0.000310	0.108931	0.890759	0.945224	639.7
0.000310	0.108817	0.890873	0.945282	639.8
0.000309	0.108703	0.890988	0.945339	639.9
0.000309	0.108590	0.891102	0.945397	640.0
0.000308	0.108476	0.891216	0.945454	640.1
0.000307	0.108363	0.891330	0.945511	640.2
0.000307	0.108249	0.891444	0.945568	640.3
0.000306	0.108136	0.891557	0.945625	640.4
0.000306	0.108023	0.891671	0.945682	640.5
0.000305	0.107910	0.891784	0.945739	640.6
0.000305	0.107798	0.891897	0.945796	640.7
0.000304	0.107685	0.892011	0.945853	640.8
0.000304	0.107572	0.892124	0.945910	640.9
0.000304	0.107460	0.892236	0.945966	641.0
0.000303	0.107348	0.892349	0.946023	641.1
0.000303	0.107236	0.892462	0.946080	641.2
0.000302	0.107124	0.892574	0.946136	641.3
0.000302	0.107012	0.892686	0.946192	641.4
0.000301	0.106901	0.892798	0.946249	641.5
0.000301	0.106789	0.892910	0.946305	641.6
0.000300	0.106678	0.893022	0.946361	641.7
0.000300	0.106567	0.893134	0.946417	641.8
0.000299	0.106455	0.893245	0.946473	641.9
0.000299	0.106345	0.893357	0.946529	642.0
0.000298	0.106234	0.893468	0.946585	642.1
0.000298	0.106123	0.893579	0.946641	642.2
0.000297	0.106012	0.893690	0.946697	642.3
0.000297	0.105902	0.893801	0.946752	642.4
0.000296	0.105792	0.893912	0.946808	642.5
0.000296	0.105682	0.894023	0.946863	642.6
0.000295	0.105572	0.894133	0.946919	642.7
0.000295	0.105462	0.894243	0.946974	642.8
0.000294	0.105352	0.894354	0.947030	642.9
0.000294	0.105243	0.894464	0.947085	643.0
0.000293	0.105133	0.894574	0.947140	643.1
0.000293	0.105024	0.894683	0.947195	643.2
0.000292	0.104915	0.894793	0.947250	643.3
0.000292	0.104805	0.894903	0.947305	643.4
0.000291	0.104697	0.895012	0.947360	643.5
0.000291	0.104588	0.895121	0.947415	643.6
0.000290	0.104479	0.895230	0.947470	643.7
0.000290	0.104371	0.895339	0.947525	643.8
0.000290	0.104262	0.895448	0.947579	643.9
0.000289	0.104154	0.895557	0.947634	644.0
0.000289	0.104046	0.895666	0.947688	644.1
0.000288	0.103938	0.895774	0.947743	644.2
0.000288	0.103830	0.895882	0.947797	644.3
0.000287	0.103722	0.895991	0.947852	644.4
0.000287	0.103615	0.896099	0.947906	644.5
0.000286	0.103507	0.896206	0.947960	644.6
0.000286	0.103400	0.896314	0.948014	644.7
0.000285	0.103293	0.896422	0.948068	644.8
0.000285	0.103186	0.896529	0.948122	644.9
0.000284	0.103079	0.896637	0.948176	645.0
0.000284	0.102972	0.896744	0.948230	645.1
0.000284	0.102865	0.896851	0.948284	645.2
0.000283	0.102759	0.896958	0.948338	645.3
0.000283	0.102652	0.897065	0.948391	645.4
0.000282	0.102546	0.897172	0.948445	645.5
0.000282	0.102440	0.897278	0.948498	645.6
0.000281	0.102334	0.897385	0.948552	645.7
0.000281	0.102228	0.897491	0.948605	645.8
0.000280	0.102122	0.897597	0.948659	645.9
0.000280	0.102017	0.897704	0.948712	646.0
0.000279	0.101911	0.897810	0.948765	646.1
0.000279	0.101806	0.897915	0.948818	646.2
0.000279	0.101700	0.898021	0.948871	646.3
0.000278	0.101595	0.898127	0.948924	646.4
0.000278	0.101490	0.898232	0.948977	646.5
0.000277	0.101385	0.898337	0.949030	646.6
0.000277	0.101281	0.898442	0.949083	646.7
0.000276	0.101176	0.898548	0.949136	646.8
0.000276	0.101072	0.898652	0.949188	646.9
0.000275	0.100967	0.898757	0.949241	647.0
0.000275	0.100863	0.898862	0.949293	647.1
0.000275	0.100759	0.898966	0.949346	647.2
0.000274	0.100655	0.899071	0.949398	647.3
0.000274	0.100551	0.899175	0.949451	647.4
0.000273	0.100448	0.899279	0.949503	647.5
0.000273	0.100344	0.899383	0.949555	647.6
0.000272	0.100241	0.899487	0.949607	647.7
0.000272	0.100137	0.899591	0.949660	647.8
0.000271	0.100034	0.899695	0.949712	647.9
0.000271	0.099931	0.899798	0.949764	648.0
0.000271	0.099828	0.899901	0.949815	648.1
0.000270	0.099725	0.900005	0.949867	648.2
0.000270	0.099622	0.900108	0.949919	648.3
0.000269	0.099520	0.900211	0.949971	648.4
0.000269	0.099417	0.900314	0.950022	648.5
0.000268	0.099315	0.900416	0.950074	648.6
0.000268	0.099213	0.900519	0.950126	648.7
0.000268	0.099111	0.900622	0.950177	648.8
0.000267	0.099009	0.900724	0.950228	648.9
0.000267	0.098907	0.900826	0.950280	649.0
0.000266	0.098805	0.900928	0.950331	649.1
0.000266	0.098704	0.901030	0.950382	649.2
0.000265	0.098602	0.901132	0.950433	649.3
0.000265	0.098501	0.901234	0.950484	649.4
0.000265	0.098400	0.901336	0.950535	649.5
0.000264	0.098299	0.901437	0.950586	649.6
0.000264	0.098198	0.901538	0.950637	649.7
0.000263	0.098097	0.901640	0.950688	649.8
0.000263	0.097996	0.901741	0.950739	649.9
